"","j_sys_pwsid","j_pop","j_conn","j_sys_name","j_county","j_class_new","r_sys_pwsid","r_sys_name","r_type","r_county","route_name","distance_feet","merge_type","elevation_j","elevation_r","route_elev_min","route_elev_max","route_elev_mean","route_elev_range"
"2406","CA4901250",25,2,"SONOMA WEST HOLDINGS INDUSTRIAL PARK","SONOMA","SWS","CA4910011","SEBASTOPOL, CITY OF","Community water system","SONOMA","CA4901250 SONOMA WEST HOLDINGS INDUSTRIAL PARK - CA4910011 SEBASTOPOL, CITY OF",1168.34988341808,"Route",33.81764,37.26746,33.48067,37.28746,36.652811,3.80679
"2407","CA4901254",65,2,"KJ CARNEROS  HILLS WINERY","SONOMA","SWS","CA2810003","NAPA, CITY OF","Community water system","NAPA","CA4901254 KJ CARNEROS  HILLS WINERY - CA2810003 NAPA, CITY OF",6639.4122091968,"Route",15.60616,17.09183,16.35588,17.73626,17.22666,1.38038
"2408","CA4901255",100,5,"SAINT FRANCIS WINERY-WILD OAK VINEYARDS","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA",NA,0,"Intersect",0,0,0,0,0,0
"2409","CA4901257",50,2,"CAPITAL LUMBER COMPANY","SONOMA","SWS","CA4910005","HEALDSBURG, CITY OF","Community water system","SONOMA","CA4901257 CAPITAL LUMBER COMPANY - CA4910005 HEALDSBURG, CITY OF",3180.79362497952,"Route",29.97481,30.39293,21.94564,31.75674,30.308862,9.8111
"2410","CA4901258",300,2,"SONOMA LODGE","SONOMA","SWS","CA4910012","SONOMA, CITY OF","Community water system","SONOMA",NA,0,"Intersect",0,0,0,0,0,0
"2411","CA4901263",30,1,"MATRIX WINERY","SONOMA","SWS","CA4910005","HEALDSBURG, CITY OF","Community water system","SONOMA","CA4901263 MATRIX WINERY - CA4910005 HEALDSBURG, CITY OF",14225.6880552864,"Route",100.94717,30.24965,30.24965,44.39513,32.41726,14.14548
"2412","CA4901267",35,8,"TLC CHILD & FAMILY SERVICES","SONOMA","SWS","CA4910011","SEBASTOPOL, CITY OF","Community water system","SONOMA","CA4901267 TLC CHILD & FAMILY SERVICES - CA4910011 SEBASTOPOL, CITY OF",4287.75352062288,"Route",52.61553,57.67377,52.37585,60.5693,57.857057,8.19345
"2413","CA4901269",30,2,"UNITED RENTALS","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA",NA,0,"Intersect",0,0,0,0,0,0
"2414","CA4901272",75,7,"WILDWOOD RETREAT","SONOMA","SWS","CA4910004","SWEETWATER SPRINGS CWD - GUERNEVILLE","Community water system","SONOMA","CA4901272 WILDWOOD RETREAT - CA4910004 SWEETWATER SPRINGS CWD - GUERNEVILLE",15697.679220168,"Route",143.41769,137.88797,137.88797,332.87225,268.515552,194.98428
"2415","CA4901273",50,4,"S & W WAREHOUSING, LLC","SONOMA","SWS","CA4910012","SONOMA, CITY OF","Community water system","SONOMA","CA4901273 S & W WAREHOUSING, LLC - CA4910012 SONOMA, CITY OF",14458.1045648688,"Route",3.79223,20.55613,4.31874,21.94077,13.669996,17.62203
"2416","CA4901274",100,1,"NICHOLSON RANCH WINERY","SONOMA","SWS","CA2810003","NAPA, CITY OF","Community water system","NAPA","CA4901274 NICHOLSON RANCH WINERY - CA2810003 NAPA, CITY OF",5950.4238973872,"Route",112.52407,87.17046,55.57073,87.3076,71.413661,31.73687
"2417","CA4901275",175,6,"CORNERSTONE SONOMA","SONOMA","SWS","CA4910013","VALLEY OF THE MOON WATER DISTRICT","Community water system","SONOMA","CA4901275 CORNERSTONE SONOMA - CA4910013 VALLEY OF THE MOON WATER DISTRICT",15346.3067614032,"Route",4.57247,18.39437,3.04616,18.40697,11.17002,15.36081
"2418","CA4901284",40,1,"MAURITSON FAMILY WINERY","SONOMA","SWS","CA4910005","HEALDSBURG, CITY OF","Community water system","SONOMA","CA4901284 MAURITSON FAMILY WINERY - CA4910005 HEALDSBURG, CITY OF",14168.2205088864,"Route",43.32443,44.37579,35.76692,56.1533,41.807256,20.38638
"2419","CA4901294",30,1,"WINE COUNTRY IND PARK-BLDGS A&B","SONOMA","SWS","CA4910012","SONOMA, CITY OF","Community water system","SONOMA","CA4901294 WINE COUNTRY IND PARK-BLDGS A&B - CA4910012 SONOMA, CITY OF",8078.8422639936,"Route",9.39822,20.55613,8.78918,21.94077,15.311907,13.15159
"2420","CA4901295",25,4,"DEERFIELD RANCH WINERY LLC","SONOMA","SWS","CA4910013","VALLEY OF THE MOON WATER DISTRICT","Community water system","SONOMA","CA4901295 DEERFIELD RANCH WINERY LLC - CA4910013 VALLEY OF THE MOON WATER DISTRICT",8181.561565848,"Route",122.30232,114.11826,113.13858,132.84567,122.110986,19.70709
"2421","CA4901297",65,7,"PORT SONOMA MARINA","SONOMA","SWS","CA2110003","NORTH MARIN WATER DISTRICT","Community water system","MARIN","CA4901297 PORT SONOMA MARINA - CA2110003 NORTH MARIN WATER DISTRICT",7893.0221479296,"Route",1.7213,0,0,1.95195,0.736143,1.95195
"2422","CA4901298",50,1,"LYNMAR WINERY","SONOMA","SWS","CA4910011","SEBASTOPOL, CITY OF","Community water system","SONOMA","CA4901298 LYNMAR WINERY - CA4910011 SEBASTOPOL, CITY OF",15211.4337815616,"Route",34.26723,57.67377,26.54734,72.77701,56.647656,46.22967
"2423","CA4901300",26,1,"WINDY HILL WINERY","SONOMA","SWS","CA4910016","COTATI, CITY OF","Community water system","SONOMA",NA,0,"Intersect",0,0,0,0,0,0
"2424","CA4901301",31,1,"MOSHIN VINEYARDS","SONOMA","SWS","CA4910008","RUSSIAN RIVER COUNTY WATER DISTRICT","Community water system","SONOMA","CA4901301 MOSHIN VINEYARDS - CA4910008 RUSSIAN RIVER COUNTY WATER DISTRICT",11989.403896008,"Route",48.38104,7.90833,7.90833,43.6713,25.780938,35.76297
"2425","CA4901309",100,16,"HILTON MUTUAL WATER COMPANY","SONOMA","SWS","CA4910008","RUSSIAN RIVER COUNTY WATER DISTRICT","Community water system","SONOMA","CA4901309 HILTON MUTUAL WATER COMPANY - CA4910008 RUSSIAN RIVER COUNTY WATER DISTRICT",5283.3420131184,"Route",20.42862,7.90833,7.90833,23.7832,20.753204,15.87487
"2426","CA4901312",42,6,"BALLETTO VINEYARDS","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA","CA4901312 BALLETTO VINEYARDS - CA4910009 SANTA ROSA, CITY OF",12492.912427248,"Route",20.49064,29.40405,28.71992,29.79134,29.38023,1.07142
"2427","CA4901321",26,3,"SUNCE WINERY","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA","CA4901321 SUNCE WINERY - CA4910009 SANTA ROSA, CITY OF",14020.6055026224,"Route",30.29715,41.0901,30.64648,43.30765,38.581989,12.66117
"2428","CA4901324",36,1,"FRITSCH INDUSTRIAL PARK","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA",NA,0,"Intersect",0,0,0,0,0,0
"2429","CA4901327",26,1,"GOLD RIDGE PINOT DBA EMERITUS VINEYARDS","SONOMA","SWS","CA4910011","SEBASTOPOL, CITY OF","Community water system","SONOMA","CA4901327 GOLD RIDGE PINOT DBA EMERITUS VINEYARDS - CA4910011 SEBASTOPOL, CITY OF",8403.3224236896,"Route",60.41901,57.67377,50.10287,60.5693,55.285132,10.46643
"2430","CA4901328",26,2,"COPAIN WINE CELLARS","SONOMA","SWS","CA4910017","WINDSOR, TOWN OF","Community water system","SONOMA","CA4901328 COPAIN WINE CELLARS - CA4910017 WINDSOR, TOWN OF",13176.7523682432,"Route",34.00911,43.87134,23.06203,45.44537,31.879628,22.38334
"2431","CA4901330",34,6,"MADRONA MANOR","SONOMA","SWS","CA4910005","HEALDSBURG, CITY OF","Community water system","SONOMA","CA4901330 MADRONA MANOR - CA4910005 HEALDSBURG, CITY OF",3359.59306091904,"Route",53.27193,30.24965,30.24965,36.54497,31.613673,6.29532
"2432","CA4901332",70,1,"WINE COUNTRY IND PARK - BLDG C","SONOMA","SWS","CA4910012","SONOMA, CITY OF","Community water system","SONOMA","CA4901332 WINE COUNTRY IND PARK - BLDG C - CA4910012 SONOMA, CITY OF",11192.6664686496,"Route",10.03936,20.55613,5.9792,21.94077,12.944827,15.96157
"2433","CA4901333",26,4,"VCA FORESTVILLE VETERINARY HOSPITAL","SONOMA","SWS","CA4910008","RUSSIAN RIVER COUNTY WATER DISTRICT","Community water system","SONOMA","CA4901333 VCA FORESTVILLE VETERINARY HOSPITAL - CA4910008 RUSSIAN RIVER COUNTY WATER DISTRICT",15633.6303164448,"Route",57.51493,24.09563,24.09563,67.55645,45.78797,43.46082
"2434","CA4901336",50,4,"MERRIAM WINERY","SONOMA","SWS","CA4910017","WINDSOR, TOWN OF","Community water system","SONOMA","CA4901336 MERRIAM WINERY - CA4910017 WINDSOR, TOWN OF",8058.420644472,"Route",43.63146,42.05345,38.44881,51.22054,41.943288,12.77173
"2435","CA4901338",30,1,"WILSON WINERY","SONOMA","SWS","CA4910005","HEALDSBURG, CITY OF","Community water system","SONOMA","CA4901338 WILSON WINERY - CA4910005 HEALDSBURG, CITY OF",8933.2904788512,"Route",46.30862,44.3762,35.76692,48.40691,40.791435,12.63999
"2436","CA4901340",50,3,"FOG CREST WINERY","SONOMA","SWS","CA4910011","SEBASTOPOL, CITY OF","Community water system","SONOMA","CA4901340 FOG CREST WINERY - CA4910011 SEBASTOPOL, CITY OF",7950.0619720896,"Route",39.72463,57.67377,41.58495,60.5693,55.438389,18.98435
"2437","CA4901341",50,1,"MOLINO CORNER WATER SYSTEM","SONOMA","SWS","CA4910011","SEBASTOPOL, CITY OF","Community water system","SONOMA","CA4901341 MOLINO CORNER WATER SYSTEM - CA4910011 SEBASTOPOL, CITY OF",6061.7756039808,"Route",52.35494,57.67377,50.10287,60.5693,55.568584,10.46643
"2438","CA4901345",30,1,"BUCKLEY FAMILY PARTNERSHIP","SONOMA","SWS","CA4910012","SONOMA, CITY OF","Community water system","SONOMA","CA4901345 BUCKLEY FAMILY PARTNERSHIP - CA4910012 SONOMA, CITY OF",10981.3224709056,"Route",6.9739,20.55613,5.9792,21.94077,13.008296,15.96157
"2439","CA4901346",56,17,"DELORES LANE WATER SYSTEM","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA",NA,0,"Intersect",0,0,0,0,0,0
"2440","CA4901347",50,1,"SONOMA COUNTY PARKS-RIVERFRONT PARK","SONOMA","SWS","CA4910017","WINDSOR, TOWN OF","Community water system","SONOMA","CA4901347 SONOMA COUNTY PARKS-RIVERFRONT PARK - CA4910017 WINDSOR, TOWN OF",15812.4320458896,"Route",15.32513,43.87134,21.05585,45.44537,31.421985,24.38952
"2441","CA4901356",100,2,"GARY FARRELL WINERY","SONOMA","SWS","CA4910008","RUSSIAN RIVER COUNTY WATER DISTRICT","Community water system","SONOMA","CA4901356 GARY FARRELL WINERY - CA4910008 RUSSIAN RIVER COUNTY WATER DISTRICT",11657.2629743856,"Route",104.97288,7.90833,7.90833,104.69758,30.00498,96.78925
"2442","CA4901357",51,1,"COVIN WATER SYSTEM","SONOMA","SWS","CA4910005","HEALDSBURG, CITY OF","Community water system","SONOMA","CA4901357 COVIN WATER SYSTEM - CA4910005 HEALDSBURG, CITY OF",916.07512939536,"Route",30.56387,31.31693,21.94564,31.66369,29.34062,9.71805
"2443","CA4901361",100,2,"ANABA WINERY","SONOMA","SWS","CA4910013","VALLEY OF THE MOON WATER DISTRICT","Community water system","SONOMA","CA4901361 ANABA WINERY - CA4910013 VALLEY OF THE MOON WATER DISTRICT",10767.646405296,"Route",6.1017,18.39437,8.44016,18.40697,12.828019,9.96681
"2444","CA4901362",75,1,"STRIPE N SEAL","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA","CA4901362 STRIPE N SEAL - CA4910009 SANTA ROSA, CITY OF",138.259328196,"Route",29.9694,29.99396,29.9812,30.10718,30.027447,0.12598
"2445","CA4901364",100,4,"KOZLOWSKI FARMS","SONOMA","SWS","CA4910008","RUSSIAN RIVER COUNTY WATER DISTRICT","Community water system","SONOMA","CA4901364 KOZLOWSKI FARMS - CA4910008 RUSSIAN RIVER COUNTY WATER DISTRICT",14158.1185949808,"Route",54.22305,24.09563,24.09563,67.55645,45.729569,43.46082
"2446","CA4901365",25,1,"MICHAEL LUCAS WATER SYSTEM","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA",NA,0,"Intersect",0,0,0,0,0,0
"2447","CA4901366",35,2,"LAURA CHENEL'S CHEVRE INC.","SONOMA","SWS","CA4910012","SONOMA, CITY OF","Community water system","SONOMA","CA4901366 LAURA CHENEL'S CHEVRE INC. - CA4910012 SONOMA, CITY OF",11032.0976210016,"Route",6.50055,20.55613,5.79497,21.94077,13.214467,16.1458
"2448","CA4901368",125,1,"PURPLE WINE + SPIRITS","SONOMA","SWS","CA4910011","SEBASTOPOL, CITY OF","Community water system","SONOMA","CA4901368 PURPLE WINE + SPIRITS - CA4910011 SEBASTOPOL, CITY OF",15219.6496741344,"Route",30.91654,57.67377,30.96,71.55164,56.121262,40.59164
"2449","CA4901370",1000,3,"SUTTER SANTA ROSA REGIONAL HOSPITAL","SONOMA","SWS","CA4910023","CALIFORNIA-AMERICAN LARKFIELD (PUC)","Community water system","SONOMA",NA,0,"Intersect",0,0,0,0,0,0
"2450","CA4901373",53,1,"BACA TASTING ROOM","SONOMA","SWS","CA4910005","HEALDSBURG, CITY OF","Community water system","SONOMA","CA4901373 BACA TASTING ROOM - CA4910005 HEALDSBURG, CITY OF",3358.48332261024,"Route",30.48677,30.24965,30.24965,36.54497,31.613673,6.29532
"2451","CA4901375",100,1,"BROADWAY MARKET","SONOMA","SWS","CA4910012","SONOMA, CITY OF","Community water system","SONOMA","CA4901375 BROADWAY MARKET - CA4910012 SONOMA, CITY OF",126.531838896672,"Route",17.36446,16.98982,16.98982,17.09207,17.036553,0.10225
"2452","CA4901383",75,1,"LASSETER FAMILY WINERY","SONOMA","SWS","CA4910013","VALLEY OF THE MOON WATER DISTRICT","Community water system","SONOMA","CA4901383 LASSETER FAMILY WINERY - CA4910013 VALLEY OF THE MOON WATER DISTRICT",2983.72995955056,"Route",109.85594,114.11826,106.43897,120.17966,114.286508,13.74069
"2453","CA4901384",75,2,"DUTTON RANCH CORPORATION","SONOMA","SWS","CA4910011","SEBASTOPOL, CITY OF","Community water system","SONOMA","CA4901384 DUTTON RANCH CORPORATION - CA4910011 SEBASTOPOL, CITY OF",11448.9975221424,"Route",70.79989,57.67377,50.10287,72.88773,57.12209,22.78486
"2454","CA4901388",60,2,"HEIRS OF MY DREAM WINERY, INC.","SONOMA","SWS","CA2810003","NAPA, CITY OF","Community water system","NAPA","CA4901388 HEIRS OF MY DREAM WINERY, INC. - CA2810003 NAPA, CITY OF",14850.894349632,"Route",3.96154,87.17046,4.96471,87.3076,52.707653,82.34289
"2455","CA4901393",50,1,"BOISSET - BUENA VISTA WINERY","SONOMA","SWS","CA4910012","SONOMA, CITY OF","Community water system","SONOMA","CA4901393 BOISSET - BUENA VISTA WINERY - CA4910012 SONOMA, CITY OF",2804.45540864544,"Route",74.58588,41.7915,41.7915,64.68243,52.854168,22.89093
"2456","CA4901394",50,2,"NEVES FAMILY TRUST WATER SYSTEM","SONOMA","SWS","CA4910016","COTATI, CITY OF","Community water system","SONOMA",NA,0,"Intersect",0,0,0,0,0,0
"2457","CA4901398",25,4,"HOOK & LADDER VINEYARDS AND WINERY","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA","CA4901398 HOOK & LADDER VINEYARDS AND WINERY - CA4910009 SANTA ROSA, CITY OF",15000.7173812496,"Route",32.60801,41.0901,30.64648,43.30765,38.367791,12.66117
"2458","CA4901405",35,2,"HAMEL FAMILY WINES","SONOMA","SWS","CA4910013","VALLEY OF THE MOON WATER DISTRICT","Community water system","SONOMA","CA4901405 HAMEL FAMILY WINES - CA4910013 VALLEY OF THE MOON WATER DISTRICT",1120.44841530864,"Route",80.26983,70.72485,62.98379,71.39548,68.816239,8.41169
"2459","CA4901407",50,1,"SANTA ROSA LIQUOR AND DELI","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA",NA,0,"Intersect",0,0,0,0,0,0
"2460","CA4901408",50,2,"WESTSIDE STORAGE WATER SYSTEM","SONOMA","SWS","CA4910006","PETALUMA, CITY OF","Community water system","SONOMA","CA4901408 WESTSIDE STORAGE WATER SYSTEM - CA4910006 PETALUMA, CITY OF",1777.92069316224,"Route",8.81386,10.25039,8.97641,10.25039,9.790141,1.27398
"2461","CA4901409",50,3,"SCRIBE WINERY","SONOMA","SWS","CA4910012","SONOMA, CITY OF","Community water system","SONOMA","CA4901409 SCRIBE WINERY - CA4910012 SONOMA, CITY OF",1995.60581841984,"Route",103.28368,65.06432,63.59045,68.20469,65.581205,4.61424
"2462","CA4901413",35,1,"EIGHTH STREET EAST PARTNERS","SONOMA","SWS","CA4910012","SONOMA, CITY OF","Community water system","SONOMA","CA4901413 EIGHTH STREET EAST PARTNERS - CA4910012 SONOMA, CITY OF",7687.6137300336,"Route",12.41015,20.55613,10.93593,21.94077,17.092077,11.00484
"2463","CA4901414",25,5,"JJAPT BLOOMFIELD","SONOMA","SWS","CA4910011","SEBASTOPOL, CITY OF","Community water system","SONOMA","CA4901414 JJAPT BLOOMFIELD - CA4910011 SEBASTOPOL, CITY OF",3804.67497687024,"Route",32.09211,37.28746,30.22908,37.28746,34.213904,7.05838
"2464","CA4901423",50,2,"COMSTOCK WINERY","SONOMA","SWS","CA4910005","HEALDSBURG, CITY OF","Community water system","SONOMA","CA4901423 COMSTOCK WINERY - CA4910005 HEALDSBURG, CITY OF",5907.3999294288,"Route",36.17339,44.3762,35.76692,46.84372,40.352267,11.0768
"2465","CA4901426",40,2,"HORSE & PLOW TASTING ROOM","SONOMA","SWS","CA4910011","SEBASTOPOL, CITY OF","Community water system","SONOMA","CA4901426 HORSE & PLOW TASTING ROOM - CA4910011 SEBASTOPOL, CITY OF",1160.30678431008,"Route",58.04765,57.69177,57.38869,59.5129,57.840846,2.12421
"2466","CA4901431",80,3,"SARALEE 3575 SLUSSER ROAD","SONOMA","SWS","CA4910017","WINDSOR, TOWN OF","Community water system","SONOMA","CA4901431 SARALEE 3575 SLUSSER ROAD - CA4910017 WINDSOR, TOWN OF",13651.042713792,"Route",25.89196,33.55989,23.88689,38.90686,31.076194,15.01997
"2467","CA4901432",35,2,"SAINI WINERY","SONOMA","SWS","CA4910005","HEALDSBURG, CITY OF","Community water system","SONOMA","CA4901432 SAINI WINERY - CA4910005 HEALDSBURG, CITY OF",12291.4169703072,"Route",58.17953,44.37579,35.76692,57.25988,42.071709,21.49296
"2468","CA4901433",25,6,"FAT PILGRIM GENERAL STORE","SONOMA","SWS","CA4910012","SONOMA, CITY OF","Community water system","SONOMA","CA4901433 FAT PILGRIM GENERAL STORE - CA4910012 SONOMA, CITY OF",1693.62365057424,"Route",14.94116,17.07527,15.60864,17.07527,16.445288,1.46663
"2469","CA4901436",360,1,"SEBASTOPOL CHARTER SCHOOL","SONOMA","SWS","CA4910011","SEBASTOPOL, CITY OF","Community water system","SONOMA","CA4901436 SEBASTOPOL CHARTER SCHOOL - CA4910011 SEBASTOPOL, CITY OF",3284.93659692,"Route",58.78935,57.69177,57.38869,62.11871,58.585023,4.73002
"2470","CA4901440",50,1,"SUGARLOAF WATER SYSTEM","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA","CA4901440 SUGARLOAF WATER SYSTEM - CA4910009 SANTA ROSA, CITY OF",1293.01028687952,"Route",136.00162,136.17404,132.70705,136.17404,133.902353,3.46699
"2471","CA4901442",77,5,"HANS FAHDEN VINEYARDS","SONOMA","SWS","CA2810002","CALISTOGA, CITY OF","Community water system","NAPA","CA4901442 HANS FAHDEN VINEYARDS - CA2810002 CALISTOGA, CITY OF",14455.46832048,"Route",302.7084,129.52975,129.25645,345.06046,235.445068,215.80401
"2472","CA4901444",25,2,"CHAR VALE VINEYARDS","SONOMA","SWS","CA4910011","SEBASTOPOL, CITY OF","Community water system","SONOMA","CA4901444 CHAR VALE VINEYARDS - CA4910011 SEBASTOPOL, CITY OF",12250.2000575328,"Route",33.94921,57.67377,33.81076,60.5693,54.77976,26.75854
"2473","CA4901445",205,40,"JAMES COURT WATER SYSTEM","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA",NA,0,"Intersect",0,0,0,0,0,0
"2474","CA4901446",40,1,"SONOMA PACIFIC PALLET COMPANY","SONOMA","SWS","CA4910012","SONOMA, CITY OF","Community water system","SONOMA","CA4901446 SONOMA PACIFIC PALLET COMPANY - CA4910012 SONOMA, CITY OF",14145.0289224288,"Route",4.73509,17.07527,4.09438,17.07527,12.397379,12.98089
"2475","CA4901449",25,3,"FURTHERMORE WINES WATER SYSTEM","SONOMA","SWS","CA4910011","SEBASTOPOL, CITY OF","Community water system","SONOMA","CA4901449 FURTHERMORE WINES WATER SYSTEM - CA4910011 SEBASTOPOL, CITY OF",13247.3029829712,"Route",73.81312,57.67377,50.10287,73.77753,57.373472,23.67466
"2476","CA4901451",38,2,"SPIDER WEB RANCH","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA","CA4901451 SPIDER WEB RANCH - CA4910009 SANTA ROSA, CITY OF",13699.3418677632,"Route",23.64245,28.63775,25.32186,28.74861,28.100687,3.42675
"2477","CA4901452",50,4,"QUARRYHILL BOTANICAL GARDEN","SONOMA","SWS","CA4910013","VALLEY OF THE MOON WATER DISTRICT","Community water system","SONOMA","CA4901452 QUARRYHILL BOTANICAL GARDEN - CA4910013 VALLEY OF THE MOON WATER DISTRICT",1640.90097182352,"Route",98.42189,100.2339,97.76331,101.88535,99.454383,4.12204
"2478","CA4901455",26,2,"APERTURE CELLARS","SONOMA","SWS","CA4910005","HEALDSBURG, CITY OF","Community water system","SONOMA",NA,0,"Intersect",0,0,0,0,0,0
"2479","CA4910003",1712,520,"PENNGROVE WATER COMPANY (PUC)","SONOMA","SWS","CA4910016","COTATI, CITY OF","Community water system","SONOMA","CA4910003 PENNGROVE WATER COMPANY (PUC) - CA4910016 COTATI, CITY OF",5410.18055424,"Route",43.77572,36.11857,36.11857,40.01483,38.318847,3.89626
"2480","CA4910010",1115,338,"SONOMA COUNTY CSA 41-FITCH MOUNTAIN","SONOMA","SWS","CA4910005","HEALDSBURG, CITY OF","Community water system","SONOMA","CA4910010 SONOMA COUNTY CSA 41-FITCH MOUNTAIN - CA4910005 HEALDSBURG, CITY OF",11094.2208737712,"Route",278.52005,74.30023,37.3042,288.34921,130.829943,251.04501
"2481","CA4910018",424,269,"ARMSTRONG VALLEY-CAL WATER SERVICE (PUC)","SONOMA","SWS","CA4910004","SWEETWATER SPRINGS CWD - GUERNEVILLE","Community water system","SONOMA",NA,0,"Intersect",0,0,0,0,0,0
"2482","CA4910019",3291,997,"FORESTVILLE WATER DISTRICT","SONOMA","SWS","CA4910008","RUSSIAN RIVER COUNTY WATER DISTRICT","Community water system","SONOMA","CA4910019 FORESTVILLE WATER DISTRICT - CA4910008 RUSSIAN RIVER COUNTY WATER DISTRICT",4252.82668535472,"Route",65.03295,24.09563,24.09563,63.54861,39.168046,39.45298
"2483","CA4910020",0,175,"SONOMA COUNTY WATER AGENCY","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA","CA4910020 SONOMA COUNTY WATER AGENCY - CA4910009 SANTA ROSA, CITY OF",13291.5683628288,"Route",24.88702,29.19076,24.25392,29.37456,27.958284,5.12064
"2484","CA4910022",795,241,"CANON MANOR WATER SYSTEM","SONOMA","SWS","CA4910014","ROHNERT PARK, CITY OF","Community water system","SONOMA","CA4910022 CANON MANOR WATER SYSTEM - CA4910014 ROHNERT PARK, CITY OF",3402.98955690672,"Route",52.14936,45.90568,45.90568,53.35688,48.070879,7.4512
"2485","CA4910022",795,241,"CANON MANOR WATER SYSTEM","SONOMA","SWS","CA4910014","ROHNERT PARK, CITY OF","Community water system","SONOMA","CA4910022 CANON MANOR WATER SYSTEM - CA4910014 ROHNERT PARK, CITY OF",3402.98955690672,"Route",52.14936,45.90568,45.90568,53.35688,48.070879,7.4512
"2486","CA4910025",1000,309,"KENWOOD VILLAGE WATER COMPANY (PUC)","SONOMA","SWS","CA4910009","SANTA ROSA, CITY OF","Community water system","SONOMA","CA4910025 KENWOOD VILLAGE WATER COMPANY (PUC) - CA4910009 SANTA ROSA, CITY OF",10235.8725875472,"Route",124.39801,142.55623,123.83643,142.55623,134.996844,18.7198
